작성일,진행상황,카테고리,제목,링크,등록부서,조회수
2025.10.21,진행,장학,★ 2026학년도 한국지도자육성장학재단 신규 장학생 선발 공고,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=3&slug=%E2%98%852026%ED%95%99%EB%85%84%EB%8F%84-%ED%95%9C%EA%B5%AD%EC%A7%80%EB%8F%84%EC%9E%90%EC%9C%A1%EC%84%B1%EC%9E%A5%ED%95%99%EC%9E%AC%EB%8B%A8-%EC%8B%A0%EA%B7%9C-%EC%9E%A5%ED%95%99%EC%83%9D-%EC%84%A0&keyword,장학팀,575
2025.10.21,진행,장학,2025년 2학기 안산시 대학생 본인부담 등록금 반값지원 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=3&slug=2025%EB%85%84-2%ED%95%99%EA%B8%B0-%EC%95%88%EC%82%B0%EC%8B%9C-%EB%8C%80%ED%95%99%EC%83%9D-%EB%B3%B8%EC%9D%B8%EB%B6%80%EB%8B%B4-%EB%93%B1%EB%A1%9D%EA%B8%88-%EB%B0%98%EA%B0%92%EC%A7%80%EC%9B%90&keyword,장학팀,268
2025.10.21,진행,봉사,2025 사당종합사회복지관 나눔한마당 봉사자 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=3&slug=%F0%9F%93%A2-2025-%EC%82%AC%EB%8B%B9%EC%A2%85%ED%95%A9%EC%82%AC%ED%9A%8C%EB%B3%B5%EC%A7%80%EA%B4%80-%EB%82%98%EB%88%94%ED%95%9C%EB%A7%88%EB%8B%B9-%EB%B4%89%EC%82%AC%EC%9E%90-%EB%AA%A8%EC%A7%91&keyword,사회공헌팀,322
2025.10.21,N/A,채용,숭실대학교 법무팀 계약직 직원 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=3&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EB%B2%95%EB%AC%B4%ED%8C%80-%EA%B3%84%EC%95%BD%EC%A7%81-%EC%A7%81%EC%9B%90-%EB%AA%A8%EC%A7%91&keyword,총무·인사팀,9017
2025.10.21,완료,국제교류,2025-2학기 ‘International Day – Vietnam’ 참가자 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=4&slug=2025-2%ED%95%99%EA%B8%B0-international-day-vietnam-%EC%B0%B8%EA%B0%80%EC%9E%90-%EB%AA%A8%EC%A7%91&keyword,국제팀,1479
2025.10.20,완료,봉사,월드프렌즈코리아(WFK) 49기 청년 봉사단 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=4&slug=%EC%9B%94%EB%93%9C%ED%94%84%EB%A0%8C%EC%A6%88%EC%BD%94%EB%A6%AC%EC%95%84wfk-49%EA%B8%B0-%EC%B2%AD%EB%85%84-%EB%B4%89%EC%82%AC%EB%8B%A8-%EB%AA%A8%EC%A7%91&keyword,사회공헌팀,376
2025.10.20,완료,외국인유학생,[TOPIK]  2025학년도 2학기 외국인 유학생 TOPIK 4급 대비반 신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=4&slug=topik-2025%ED%95%99%EB%85%84%EB%8F%84-2%ED%95%99%EA%B8%B0-%EC%99%B8%EA%B5%AD%EC%9D%B8-%EC%9C%A0%ED%95%99%EC%83%9D-topik-4%EA%B8%89-%EB%8C%80%EB%B9%84%EB%B0%98-%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,국제팀,314
2025.10.20,진행,학사,2025년 학생 예비군 동원보충대대훈련 계획 및 유고 결석 신청 안내(11월 19일(수)),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=4&slug=2025%EB%85%84-%ED%95%99%EC%83%9D-%EC%98%88%EB%B9%84%EA%B5%B0-%EB%8F%99%EC%9B%90%EB%B3%B4%EC%B6%A9%EB%8C%80%EB%8C%80%ED%9B%88%EB%A0%A8-%EA%B3%84%ED%9A%8D-%EB%B0%8F-%EC%9C%A0%EA%B3%A0-%EA%B2%B0&keyword,총무처(예비군연대),1320
2025.10.20,N/A,채용,숭실대학교 관리팀 계약직 직원 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=4&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EA%B4%80%EB%A6%AC%ED%8C%80-%EA%B3%84%EC%95%BD%EC%A7%81-%EC%A7%81%EC%9B%90-%EB%AA%A8%EC%A7%91&keyword,총무·인사팀,502
2025.10.20,N/A,채용,숭실대학교 혁신융합대학사업단 계약직 직원 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=4&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%ED%98%81%EC%8B%A0%EC%9C%B5%ED%95%A9%EB%8C%80%ED%95%99%EC%82%AC%EC%97%85%EB%8B%A8-%EA%B3%84%EC%95%BD%EC%A7%81-%EC%A7%81%EC%9B%90-%EB%AA%A8%EC%A7%91-4&keyword,총무·인사팀,353
2025.10.20,진행,국제교류,2025 겨울계절제(어학연수) 학점인정 신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=4&slug=2025-%EA%B2%A8%EC%9A%B8%EA%B3%84%EC%A0%88%EC%A0%9C%EC%96%B4%ED%95%99%EC%97%B0%EC%88%98-%ED%95%99%EC%A0%90%EC%9D%B8%EC%A0%95-%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,국제팀,1512
2025.10.20,완료,채용,[숭실대학교 기술지주회사] 계약직 직원 채용 공고,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=4&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EA%B8%B0%EC%88%A0%EC%A7%80%EC%A3%BC%ED%9A%8C%EC%82%AC-%EA%B3%84%EC%95%BD%EC%A7%81-%EC%A7%81%EC%9B%90-%EC%B1%84%EC%9A%A9-%EA%B3%B5%EA%B3%A0-6&keyword,산학협력진흥팀,344
2025.10.20,N/A,비교과·행사,[중앙도서관] 논문 초심자를 위한 레벨업 교육 신청안내(10/20~10/30),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=4&slug=%EC%A4%91%EC%95%99%EB%8F%84%EC%84%9C%EA%B4%80-%EB%85%BC%EB%AC%B8-%EC%B4%88%EC%8B%AC%EC%9E%90%EB%A5%BC-%EC%9C%84%ED%95%9C-%EB%A0%88%EB%B2%A8%EC%97%85-%EA%B5%90%EC%9C%A1-%EC%8B%A0%EC%B2%AD%EC%95%88&keyword,중앙도서관,297
2025.10.17,진행,학사,2025학년도 겨울계절제 국내대학 학점교류 신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=4&slug=2025%ED%95%99%EB%85%84%EB%8F%84-%EA%B2%A8%EC%9A%B8%EA%B3%84%EC%A0%88%EC%A0%9C-%EA%B5%AD%EB%82%B4%EB%8C%80%ED%95%99-%ED%95%99%EC%A0%90%EA%B5%90%EB%A5%98-%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,학사팀,6644
2025.10.17,완료,비교과·행사,차세대반도체학과 반도체 전문가 초청 특강 I 아날로그 반도체 설계 I 2025.10.23.(목) I Leo LSI 송동규 수석연구원,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=4&slug=%EC%B0%A8%EC%84%B8%EB%8C%80%EB%B0%98%EB%8F%84%EC%B2%B4%ED%95%99%EA%B3%BC-%EB%B0%98%EB%8F%84%EC%B2%B4-%EC%A0%84%EB%AC%B8%EA%B0%80-%EC%B4%88%EC%B2%AD-%ED%8A%B9%EA%B0%95-i-%EC%95%84%EB%82%A0%EB%A1%9C&keyword,혁신융합대학사업단,304
2025.10.17,진행,비교과·행사,공과대학 학생을 위한 APPLE 디벨로퍼 아카데미 특별워크숍 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=4&slug=%EA%B3%B5%EA%B3%BC%EB%8C%80%ED%95%99-%ED%95%99%EC%83%9D%EC%9D%84-%EC%9C%84%ED%95%9C-apple-%EB%94%94%EB%B2%A8%EB%A1%9C%ED%8D%BC-%EC%95%84%EC%B9%B4%EB%8D%B0%EB%AF%B8-%ED%8A%B9%EB%B3%84%EC%9B%8C%ED%81%AC&keyword,공과대학 교학팀,1417
2025.10.17,완료,봉사,[제 5회 장승배기 어울림 축제~ 동작을 잇다] 자원봉사자 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=4&slug=%EC%A0%9C-5%ED%9A%8C-%EC%9E%A5%EC%8A%B9%EB%B0%B0%EA%B8%B0-%EC%96%B4%EC%9A%B8%EB%A6%BC-%EC%B6%95%EC%A0%9C-%EB%8F%99%EC%9E%91%EC%9D%84-%EC%9E%87%EB%8B%A4-%EC%9E%90%EC%9B%90%EB%B4%89%EC%82%AC%EC%9E%90&keyword,사회공헌팀,327
2025.10.16,완료,비교과·행사,2025년 글로벌 창업인재 육성 프로그램 참가자 모집(~10/28(화) 11:00까지),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=4&slug=2025%EB%85%84-%EA%B8%80%EB%A1%9C%EB%B2%8C-%EC%B0%BD%EC%97%85%EC%9D%B8%EC%9E%AC-%EC%9C%A1%EC%84%B1-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-%EC%B0%B8%EA%B0%80%EC%9E%90-%EB%AA%A8%EC%A7%9110-28%ED%99%94&keyword,창업지원단,439
2025.10.16,완료,채용,2025-겨울학기 현장실습학기제 ‘기업’ 참여 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=4&slug=2025-%EA%B2%A8%EC%9A%B8%ED%95%99%EA%B8%B0-%ED%98%84%EC%9E%A5%EC%8B%A4%EC%8A%B5%ED%95%99%EA%B8%B0%EC%A0%9C-%EA%B8%B0%EC%97%85-%EC%B0%B8%EC%97%AC-%EC%95%88%EB%82%B4&keyword,현장실습지원센터,649
2025.10.16,완료,외국인유학생,[취업] 2025-2학기 외국인 유학생 취업 특강 프로그램 신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=5&slug=2025-2%ED%95%99%EA%B8%B0-%EC%99%B8%EA%B5%AD%EC%9D%B8-%EC%9C%A0%ED%95%99%EC%83%9D-%EC%B7%A8%EC%97%85-%ED%8A%B9%EA%B0%95-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,국제팀,444
2025.10.16,완료,장학,2025학년도 2학기 중소기업 취업연계 장학금(희망사다리 Ⅰ유형) 신규장학생 보증보험 개인정보제공동의 방법 및 일정 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=5&slug=2025%ED%95%99%EB%85%84%EB%8F%84-2%ED%95%99%EA%B8%B0-%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85-%EC%B7%A8%EC%97%85%EC%97%B0%EA%B3%84-%EC%9E%A5%ED%95%99%EA%B8%88%ED%9D%AC%EB%A7%9D%EC%82%AC%EB%8B%A4%EB%A6%AC-3&keyword,장학팀,1345
2025.10.16,진행,봉사,[기간 연장] 2026-1학기 ‘7+1 장기해외봉사 프로그램(FLEX 학점제)’ 참가자 신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=5&slug=2026-1%ED%95%99%EA%B8%B0-71-%EC%9E%A5%EA%B8%B0%ED%95%B4%EC%99%B8%EB%B4%89%EC%82%AC-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8flex-%ED%95%99%EC%A0%90%EC%A0%9C-%EC%B0%B8%EA%B0%80%EC%9E%90-%EC%8B%A0&keyword,사회공헌팀,597
2025.10.16,진행,봉사,[기간 연장] 2025학년도 동계방학 단기 해외봉사단(에버그린 1기) 프로그램 신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=5&slug=2025%ED%95%99%EB%85%84%EB%8F%84-%EB%8F%99%EA%B3%84%EB%B0%A9%ED%95%99-%EB%8B%A8%EA%B8%B0-%ED%95%B4%EC%99%B8%EB%B4%89%EC%82%AC-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,사회공헌팀,837
2025.10.16,진행,국제교류,[겨울 단기] 프랑스 EM Normandie Business School Winter Program 2026  프로그램 참가자 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=5&slug=%ED%94%84%EB%9E%91%EC%8A%A4-em-normandie-business-school-winter-program-2026-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-%EC%B0%B8%EA%B0%80%EC%9E%90-%EB%AA%A8%EC%A7%91-%EC%95%88%EB%82%B4&keyword,국제팀,626
2025.10.16,N/A,비교과·행사,2025학년도 숭실문화상 공모 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=5&slug=2025%ED%95%99%EB%85%84%EB%8F%84-%EC%88%AD%EC%8B%A4%EB%AC%B8%ED%99%94%EC%83%81-%EA%B3%B5%EB%AA%A8-%EC%95%88%EB%82%B4&keyword,웹마스터,485
2025.10.16,N/A,학사,[교목실] 2025-2학기 소그룹채플 (1학년) B그룹 개강 및 조배정 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=5&slug=%EA%B5%90%EB%AA%A9%EC%8B%A4-2025-2%ED%95%99%EA%B8%B0-%EC%86%8C%EA%B7%B8%EB%A3%B9%EC%B1%84%ED%94%8C-1%ED%95%99%EB%85%84-b%EA%B7%B8%EB%A3%B9-%EA%B0%9C%EA%B0%95-%EB%B0%8F-%EC%A1%B0%EB%B0%B0%EC%A0%95&keyword,학원선교팀,1975
2025.10.15,N/A,채용,숭실대학교 교목실 계약직 직원(학원선교전도사) 모집_모집기간 연장,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=5&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EA%B5%90%EB%AA%A9%EC%8B%A4-%EA%B3%84%EC%95%BD%EC%A7%81-%EC%A7%81%EC%9B%90%ED%95%99%EC%9B%90%EC%84%A0%EA%B5%90%EC%A0%84%EB%8F%84%EC%82%AC-%EB%AA%A8&keyword,총무·인사팀,1036
2025.10.15,완료,교원채용,2026-1학기 숭실대학교 교수 초빙 공고,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=5&slug=2026-1%ED%95%99%EA%B8%B0-%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EA%B5%90%EC%88%98-%EC%B4%88%EB%B9%99-%EA%B3%B5%EA%B3%A0&keyword,교무팀,27716
2025.10.15,진행,장학,2026년도 두산연강재단 두산연강 대학 장학생 선발 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=5&slug=2026%EB%85%84%EB%8F%84-%EB%91%90%EC%82%B0%EC%97%B0%EA%B0%95%EC%9E%AC%EB%8B%A8-%EB%91%90%EC%82%B0%EC%97%B0%EA%B0%95-%EB%8C%80%ED%95%99-%EC%9E%A5%ED%95%99%EC%83%9D-%EC%84%A0%EB%B0%9C-%EC%95%88%EB%82%B4&keyword,장학팀,10681
2025.10.15,완료,국제교류,SIC 2025 외국계 취업 세미나 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=5&slug=sic-2025-%EC%99%B8%EA%B5%AD%EA%B3%84-%EC%B7%A8%EC%97%85-%EC%84%B8%EB%AF%B8%EB%82%98-%EC%95%88%EB%82%B4&keyword,국제팀,390
2025.10.15,완료,장학,★ 2025학년도 2학기 유한재단 장학생(학업장려비) 추천 공고,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=5&slug=%E2%98%85-2025%ED%95%99%EB%85%84%EB%8F%84-2%ED%95%99%EA%B8%B0-%EC%9C%A0%ED%95%9C%EC%9E%AC%EB%8B%A8-%EC%9E%A5%ED%95%99%EC%83%9D%ED%95%99%EC%97%85%EC%9E%A5%EB%A0%A4%EB%B9%84-%EC%B6%94%EC%B2%9C&keyword,장학팀,891
2025.10.15,완료,장학,2026년 아산사회복지재단 의생명과학분야 대학 장학생 선발 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=5&slug=2026%EB%85%84-%EC%95%84%EC%82%B0%EC%82%AC%ED%9A%8C%EB%B3%B5%EC%A7%80%EC%9E%AC%EB%8B%A8-%EC%9D%98%EC%83%9D%EB%AA%85%EA%B3%BC%ED%95%99%EB%B6%84%EC%95%BC-%EB%8C%80%ED%95%99-%EC%9E%A5%ED%95%99%EC%83%9D&keyword,장학팀,261
2025.10.15,완료,장학,2026년 아산사회복지재단 북한이탈청소년 장학생 선발 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=5&slug=2026%EB%85%84-%EC%95%84%EC%82%B0%EC%82%AC%ED%9A%8C%EB%B3%B5%EC%A7%80%EC%9E%AC%EB%8B%A8-%EB%B6%81%ED%95%9C%EC%9D%B4%ED%83%88%EC%B2%AD%EC%86%8C%EB%85%84-%EC%9E%A5%ED%95%99%EC%83%9D-%EC%84%A0%EB%B0%9C&keyword,장학팀,1158
2025.10.15,N/A,채용,숭실대학교 교육과정혁신팀 계약직 직원 모집(육아휴직 대체),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=5&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EA%B5%90%EC%9C%A1%EA%B3%BC%EC%A0%95%ED%98%81%EC%8B%A0%ED%8C%80-%EA%B3%84%EC%95%BD%EC%A7%81-%EC%A7%81%EC%9B%90-%EB%AA%A8%EC%A7%91%EC%9C%A1%EC%95%84&keyword,총무·인사팀,437
2025.10.14,완료,외국인유학생,[교내행사] 2025-2학기 외국인유학생 문화체험 프로그램 참가 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=6&slug=%EA%B5%90%EB%82%B4%ED%96%89%EC%82%AC-2025-2%ED%95%99%EA%B8%B0-%EC%99%B8%EA%B5%AD%EC%9D%B8%EC%9C%A0%ED%95%99%EC%83%9D-%EB%AC%B8%ED%99%94%EC%B2%B4%ED%97%98-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8&keyword,국제팀,339
2025.10.14,N/A,학사,"2026학년도 1학기 복학, 휴학, 유급 신청 안내",https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=6&slug=2026%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EB%B3%B5%ED%95%99-%ED%9C%B4%ED%95%99-%EC%9C%A0%EA%B8%89-%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,학사팀,1490
2025.10.13,완료,국제교류,"[겨울 단기] 미국 University of Nevada, Las Vegas  Winter Program 2026 참가자 모집 안내",https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=6&slug=%EB%AF%B8%EA%B5%AD-university-of-nevada-las-vegas-winter-program-2026-%EC%B0%B8%EA%B0%80%EC%9E%90-%EB%AA%A8%EC%A7%91-%EC%95%88%EB%82%B4&keyword,국제팀,928
2025.10.13,진행,학사,2026-1학기 국외(호주) 현장실습학기제 학생 참여 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=6&slug=2026-1%ED%95%99%EA%B8%B0-%EA%B5%AD%EC%99%B8%ED%98%B8%EC%A3%BC-%ED%98%84%EC%9E%A5%EC%8B%A4%EC%8A%B5%ED%95%99%EA%B8%B0%EC%A0%9C-%ED%95%99%EC%83%9D-%EC%B0%B8%EC%97%AC-%EC%95%88%EB%82%B4&keyword,현장실습지원센터,9089
2025.10.13,완료,국제교류,[겨울 단기] 일본 Sapporo Gakuin University  Japanese Language and Culture Program (Winter 2025) 참가자 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=6&slug=%EC%9D%BC%EB%B3%B8-sapporo-gakuin-university-japanese-language-and-culture-program-winter-2025-%EC%B0%B8%EA%B0%80%EC%9E%90-%EB%AA%A8%EC%A7%91-%EC%95%88%EB%82%B4&keyword,국제팀,748
2025.10.13,N/A,학사,증명서 발급 서비스 일시 중단 안내(10.28.(화) 18:00~24:00),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=6&slug=%EC%A6%9D%EB%AA%85%EC%84%9C-%EB%B0%9C%EA%B8%89-%EC%84%9C%EB%B9%84%EC%8A%A4-%EC%9D%BC%EC%8B%9C-%EC%A4%91%EB%8B%A8-%EC%95%88%EB%82%B410-28-%ED%99%94-18002400&keyword,학사팀,399
2025.10.13,완료,국제교류,[겨울 단기] 일본 Setsunan University Winter Program 2026 프로그램 참가자 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=6&slug=%EC%9D%BC%EB%B3%B8-setsunan-university-winter-program-2026-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-%EC%B0%B8%EA%B0%80%EC%9E%90-%EB%AA%A8%EC%A7%91-%EC%95%88%EB%82%B4&keyword,국제팀,642
2025.10.13,N/A,비교과·행사,2025학년도 숭실대학교 캠퍼스 사진공모전[가을],https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=6&slug=2025%ED%95%99%EB%85%84%EB%8F%84-%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EC%BA%A0%ED%8D%BC%EC%8A%A4-%EC%82%AC%EC%A7%84%EA%B3%B5%EB%AA%A8%EC%A0%84%EA%B0%80%EC%9D%84&keyword,웹마스터,18
2025.10.13,진행,학사,(수정)2025학년도 휴학생 겨울계절제 수강신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=6&slug=2025%ED%95%99%EB%85%84%EB%8F%84-%ED%9C%B4%ED%95%99%EC%83%9D-%EA%B2%A8%EC%9A%B8%EA%B3%84%EC%A0%88%EC%A0%9C-%EC%88%98%EA%B0%95%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,학사팀,6467
2025.10.13,진행,학사,(수정)2025학년도 겨울계절제 수업 일정 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=6&slug=2025%ED%95%99%EB%85%84%EB%8F%84-%EA%B2%A8%EC%9A%B8%EA%B3%84%EC%A0%88%EC%A0%9C-%EC%88%98%EC%97%85-%EC%9D%BC%EC%A0%95-%EC%95%88%EB%82%B4&keyword,학사팀,9973
2025.10.13,진행,국제교류,숭실대학교 × ETS TOEFL 프로모션 응시료 10% 할인 이벤트,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=6&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-x-ets-toefl-%ED%94%84%EB%A1%9C%EB%AA%A8%EC%85%98-%EC%9D%91%EC%8B%9C%EB%A3%8C-10-%ED%95%A0%EC%9D%B8-%EC%9D%B4%EB%B2%A4%ED%8A%B8-2&keyword,국제팀,660
2025.10.13,완료,봉사,[기간 연장] 2025년 동작구장애인생활체육대회 봉사자 모집 안내 (* 중식제공),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=6&slug=%EA%B8%B0%EA%B0%84-%EC%97%B0%EC%9E%A5-2025%EB%85%84-%EB%8F%99%EC%9E%91%EA%B5%AC%EC%9E%A5%EC%95%A0%EC%9D%B8%EC%83%9D%ED%99%9C%EC%B2%B4%EC%9C%A1%EB%8C%80%ED%9A%8C-%EB%B4%89%EC%82%AC%EC%9E%90-%EB%AA%A8&keyword,사회공헌팀,199
2025.10.13,완료,국제교류,2025년 글로벌 서울 아이디어 제안 숏폼 챌린지 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=6&slug=2025%EB%85%84-%EA%B8%80%EB%A1%9C%EB%B2%8C-%EC%84%9C%EC%9A%B8-%EC%95%84%EC%9D%B4%EB%94%94%EC%96%B4-%EC%A0%9C%EC%95%88-%EC%88%8F%ED%8F%BC-%EC%B1%8C%EB%A6%B0%EC%A7%80-%EC%95%88%EB%82%B4&keyword,국제팀,360
2025.10.13,완료,봉사,"[구립용산장애인복지관] 2025 용산구 장애인, 비장애인이 함께하는 ‘행복한 용산’ 걷기대회 자원봉사자 모집",https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=6&slug=%EA%B5%AC%EB%A6%BD%EC%9A%A9%EC%82%B0%EC%9E%A5%EC%95%A0%EC%9D%B8%EB%B3%B5%EC%A7%80%EA%B4%80-2025-%EC%9A%A9%EC%82%B0%EA%B5%AC-%EC%9E%A5%EC%95%A0%EC%9D%B8-%EB%B9%84%EC%9E%A5%EC%95%A0%EC%9D%B8%EC%9D%B4&keyword,사회공헌팀,138
2025.10.13,완료,채용,2025년 숭실대학교 G-LAMP 사업단 행정 직원 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=6&slug=2025%EB%85%84-%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-g-lamp-%EC%82%AC%EC%97%85%EB%8B%A8-%ED%96%89%EC%A0%95-%EC%A7%81%EC%9B%90-%EB%AA%A8%EC%A7%91-2&keyword,자연과학대학 교학팀,425
